time,x1_e,x2_e,x1_h,x2_h,x1_r,x2_r,sin,cos
time,x1_e,x2_e,x1_h,x2_h,x1_r,x2_r
1.21,0.941279026411704,0.355199497844476,0.935623261887157,0.353000586848921,0.935616001517005,0.353019401313372,0.935616001553386,0.35301940121933
1.22,0.944831021390149,0.345786707580359,0.939106486592551,0.343626704200707,0.939099356283336,0.343645746411228,0.939099356319068,0.343645746316046
1.23,0.948288888465952,0.336338397366458,0.942495798310229,0.334218457999572,0.942488801896635,0.33423772722082,0.942488801931698,0.334237727124502
1.24,0.951652272439617,0.326855508481798,0.945790858100309,0.32477678909357,0.945783999415164,0.324796284536225,0.945783999449539,0.324796284438775
1.25,0.954920827524435,0.317338985757402,0.94899133644834,0.315302641673112,0.948984619321918,0.315322362493845,0.948984619355587,0.315322362395268
1.26,0.958094217382009,0.307789777482158,0.952096913298249,0.305796963176545,0.952090341557574,0.305816908477988,0.952090341590516,0.305816908378288
1.27,0.96117211515683,0.298208835308337,0.955107278084349,0.296260704195404,0.955100855552495,0.296280873026136,0.955100855584692,0.296280872925318
1.28,0.964154203509914,0.288597114156769,0.958022129762399,0.28669481837935,0.958015860257792,0.286715209733886,0.958015860289225,0.286715209631955
1.29,0.967040174651481,0.27895557212167,0.960841176839704,0.277100262340807,0.960835064175423,0.277120875159596,0.960835064206073,0.277120875056557
1.3,0.969829730372698,0.269285170375155,0.96356413740427,0.267477995559293,0.963558185387346,0.267498828728728,0.963558185417193,0.267498828624587
1.31,0.97252258207645,0.259586873071428,0.966190739152993,0.257828980285473,0.966184951583708,0.257850032637907,0.966184951612734,0.257850032532669
1.32,0.975118450807164,0.249861647250664,0.96872071941889,0.248154181444928,0.96871510009008,0.248175451758701,0.968715100118265,0.248175451652372
1.33,0.97761706727967,0.240110462742592,0.971153825197369,0.238454566541667,0.971148377893718,0.238476053541135,0.971148377921045,0.238476053433722
1.34,0.980018171907096,0.230334292069795,0.973489813171525,0.228731105561366,0.973484541668871,0.228752807916949,0.97348454169532,0.228752807808459
1.35,0.982321514827794,0.220534110350725,0.97572844973648,0.218984770874373,0.975723357801108,0.219006687202602,0.975723357826659,0.219006687093041
1.36,0.984526855931302,0.210710895202447,0.977869511022737,0.209216537138465,0.977864602410681,0.209238666002043,0.977864602435316,0.209238665891418
1.37,0.986633964883326,0.200865626643134,0.979912782918571,0.19942738120138,0.979908061374913,0.199449721109253,0.979908061398614,0.199449720997572
1.38,0.988642621149757,0.1909992869943,0.981858061091439,0.189618282003134,0.981853530349612,0.189640831410563,0.98185353037236,0.189640831297833
1.39,0.9905526140197,0.181112860782803,0.983705151008415,0.17979022047812,0.9837008147895,0.179812977786768,0.983700814811277,0.179812977672998
1.4,0.992363742627528,0.171207334642606,0.985453867955646,0.169944179457012,0.985449729967674,0.169967143015041,0.98544972998846,0.16996714290024
1.41,0.994075815973955,0.16128369721633,0.987104037056819,0.160081143568483,0.987100100994073,0.160104311670655,0.98710010101385,0.16010431155483
1.42,0.995688652946118,0.151342939056591,0.988655493290651,0.150202099140736,0.98865176283297,0.150225470028525,0.98865176285172,0.150225469911685
1.43,0.997202082336684,0.14138605252713,0.990108081507393,0.140308034102872,0.990104560319473,0.140331605964581,0.990104560337178,0.140331605846736
1.44,0.998615942861955,0.131414031703763,0.991461656444347,0.130399937886093,0.991458348175046,0.130423708856987,0.991458348191687,0.130423708738144
1.45,0.999930083178993,0.121427872275143,0.992716082740385,0.120478801324756,0.992712991022029,0.120502769487195,0.992712991037589,0.120502769367366
1.46,1.00114436190174,0.111428571443353,0.993871234949496,0.110545616557285,0.993868363397186,0.110569779940875,0.993868363411645,0.110569779820068
1.47,1.00225864761618,0.101417127824336,0.994926997553321,0.100601376926963,0.99492434976424,0.100625733508704,0.994924349777581,0.100625733386931
1.48,1.00327281889442,0.0913945413481742,0.995883264972713,0.090647076882583,0.995880844525435,0.0906716245870381,0.99588084453764,0.0906716244643086
1.49,1.0041867643079,0.08136181315923,0.99673994157829,0.0806837118790118,0.996737752032092,0.080708448578475,0.996737752043144,0.0807084484547995
1.5,1.00500038243949,0.071319945516151,0.997496941700002,0.0707122782776349,0.997494986594174,0.0707372017923123,0.997494986604055,0.0707372016677018
1.51,1.00571358189466,0.061269941691756,0.998154189635693,0.060733773246721,0.998152472488857,0.0607588813449192,0.998152472497548,0.0607588812193848
1.52,1.00632628131157,0.0512128058728094,0.998711619658678,0.0507491946617018,0.998710143968099,0.050774485060025,0.998710143975583,0.0507744849335781
1.53,1.0068384093703,0.0411495430596937,0.999169176024313,0.0407595410053819,0.999167945265215,0.0407850113689378,0.999167945271476,0.0407850112415899
1.54,1.0072499048009,0.0310811589659907,0.999526812975565,0.0307658112680885,0.99952583060046,0.0307914592107018,0.999525830605479,0.030791459082465
1.55,1.00756071639056,0.0210086599179817,0.999784494747597,0.0207690048477694,0.999783764185596,0.0207948279322049,0.999783764189357,0.0207948278030913
1.56,1.00777080298974,0.0109330527540761,0.999942195571338,0.0107701214500511,0.999941720227481,0.0107961171882442,0.999941720229966,0.0107961170582663
1.57,1.00788013351728,0.000855344724178713,0.99999989967606,0.000770160988265193,0.999999682930641,0.000796326841561707,0.999999682931835,0.000796326710732153
1.58,1.00788868696452,-0.00922345661099408,0.999957601290958,-0.00922987651654482,0.999957646498856,-0.00920354313714116,0.99995764649874,-0.00920354326880945
1.59,1.00779645239841,-0.0193023434806393,0.999815304645728,-0.0192289910356286,0.999815615135732,-0.0192024927691999,0.999815615134291,-0.0192024929016938
1.6,1.00760342896361,-0.0293803080046234,0.99957302397014,-0.0292261826325341,0.999573603044289,-0.029199522167984,0.999573603041505,-0.0291995223012899
1.61,1.00730962588356,-0.0394563422942595,0.999230783492616,-0.0392204515631038,0.999231634425533,-0.0391936316388844,0.999231634421391,-0.0391936317729888
1.62,1.00691506246062,-0.0495294385530951,0.99878861743781,-0.0492107983754519,0.998789743476041,-0.0491838217792827,0.998789743470524,-0.0491838219141717
1.63,1.00641976807509,-0.0595985891777012,0.998246570023184,-0.0591962240099112,0.99824797438454,-0.0591690935784902,0.998247974377632,-0.0591690937141495
1.64,1.00582378218331,-0.0696627868584521,0.997604695454584,-0.0691757298989425,0.997606381327488,-0.0691484485176481,0.997606381319174,-0.0691484486540633
1.65,1.00512715431472,-0.0797210246802851,0.996863057920821,-0.0791483180669934,0.996865028463656,-0.0791208886695787,0.996865028453919,-0.0791208888067352
1.66,1.00432994406792,-0.0897722962234324,0.996021731587255,-0.0891129912302983,0.996023989927713,-0.0890854167985774,0.996023989916537,-0.0890854169364603
1.67,1.00343222110569,-0.0998155956641116,0.995080800588373,-0.0990687528966093,0.99508334982281,-0.0990410364601352,0.99508334981018,-0.0990410365987293
1.68,1.00243406514905,-0.109849917875168,0.994040359019378,-0.109014607464848,0.994043202212175,-0.108986752100582,0.994043202198076,-0.108986752239872
1.69,1.00133556597029,-0.119874258526659,0.992900510926778,-0.118949560324669,0.992903651109702,-0.118921569156643,0.992903651094118,-0.118921569296614
1.7,1.00013682338503,-0.129887614186362,0.991661370297985,-0.12887261795592,0.991664810469551,-0.128844494154891,0.991664810452468,-0.128844494295526
1.71,0.998837947243164,-0.139888982420212,0.990323061049911,-0.138782788028002,0.990326804174755,-0.138754534811096,0.990326804156158,-0.138754534952379
1.72,0.997439057418961,-0.149877361892644,0.988885717016578,-0.1486790794991,0.988889766024827,-0.14865070012945,0.988889766004701,-0.148650700271365
1.73,0.995940283800035,-0.159851752466833,0.987349481935737,-0.158560502715291,0.987353839722385,-0.158532000501668,0.987353839700716,-0.158532000644199
1.74,0.994341766275367,-0.169811155304834,0.985714509434487,-0.168426069509512,0.98571917885878,-0.168397447805949,0.985719178835553,-0.168397447949078
1.75,0.992643654722318,-0.179754572967587,0.98398096301392,-0.178274793300382,0.983985946898735,-0.178246055505782,0.983985946873937,-0.178246055649493
1.76,0.990846108992642,-0.189681009514811,0.982149016032766,-0.188105689190856,0.982154317164003,-0.188076838748606,0.982154317137618,-0.188076838892881
1.77,0.988949298897494,-0.199589470604737,0.980218851690055,-0.197917774066724,0.980224472816029,-0.197888814464287,0.980224472788045,-0.19788881460911
1.78,0.986953404191447,-0.209478963593712,0.978190663006804,-0.207710066694921,0.978196606837641,-0.207681001463433,0.978196606808044,-0.207681001608785
1.79,0.98485861455551,-0.219348497635626,0.976064652806704,-0.217481587821655,0.976070922013747,-0.217452420535502,0.976070921982524,-0.217452420681366
1.8,0.982665129579154,-0.229197083781182,0.973841033695847,-0.227231360270331,0.973847630911058,-0.227202094546731,0.973847630878195,-0.227202094693088
1.81,0.980373158741342,-0.239023735076973,0.971520028041459,-0.236958409039276,0.971526955856831,-0.236929048537843,0.971526955822315,-0.236929048684676
1.82,0.977982921390572,-0.248827466664387,0.969101867949664,-0.246661761399238,0.969109128916637,-0.246632309821546,0.969109128880456,-0.246632309968835
1.83,0.975494646723928,-0.258607295878292,0.966586795242275,-0.256340446990665,0.966594391871156,-0.256310908079796,0.966594391833297,-0.256310908227524
1.84,0.972908573765145,-0.268362242345532,0.963975061432606,-0.265993497920738,0.963982996191997,-0.265963875460835,0.963982996152448,-0.265963875608982
1.85,0.97022495134169,-0.278091328083183,0.961266927700327,-0.275619948860168,0.961275203016551,-0.275590246675967,0.9612752029753,-0.275590246824514
1.86,0.967444038060858,-0.2877935775966,0.95846266486534,-0.285218837139728,0.95847128312188,-0.285189059096094,0.958471283078914,-0.285189059245022
1.87,0.964566102284892,-0.297468017977209,0.9555625533607,-0.294789202846525,0.955571516897636,-0.294759352847973,0.955571516852944,-0.294759352997262
1.88,0.96159142210512,-0.307113679000057,0.952566883204566,-0.30433008891999,0.952576194318025,-0.304300170910204,0.952576194271595,-0.304300171059835
1.89,0.958520285315119,-0.316729593221109,0.949475953971206,-0.313840541247589,0.949485614912808,-0.313810559208932,0.94948561486463,-0.313810559358884
1.9,0.955352989382908,-0.32631479607426,0.946290074761032,-0.323319608760239,0.946300087737352,-0.323289566713251,0.946300087687414,-0.323289566863505
1.91,0.952089841422166,-0.335868325968089,0.943009564169691,-0.332766343527411,0.943019931341719,-0.332736245530312,0.94301993129001,-0.332736245680847
1.92,0.948731158162485,-0.345389224382311,0.939634750256209,-0.342179800851932,0.939645473738815,-0.342149651000104,0.939645473685324,-0.3421496511509
1.93,0.945277265918662,-0.354876535963935,0.936165970510177,-0.351559039364451,0.936177052371588,-0.351528841789925,0.936177052316306,-0.351528841940961
1.94,0.941728500559022,-0.364329308623122,0.932603571818007,-0.360903121117585,0.932615014079284,-0.360872879988513,0.9326150140222,-0.360872880139769
1.95,0.938085207472791,-0.373746593628712,0.92894791042824,-0.370211111679709,0.928959715062764,-0.370180831199835,0.928959715003869,-0.370180831351288
1.96,0.934347741536504,-0.38312744570344,0.925199351915921,-0.379482080228407,0.925211520848885,-0.379451764636525,0.925211520788168,-0.379451764788156
1.97,0.93051646707947,-0.392470923118805,0.921358271146042,-0.388715099643555,0.921370806253943,-0.388684753212967,0.921370806191395,-0.388684753364753
